Código IBGE;cidade;Oferta;player;plano;preco;desconto;dados;taxa de instalação;taxa de adesão;apps;vantagens.0;preço promocional;detalhe promocional;adicionais;data_coleta
3122306;DIVINOPOLIS;Regional Promo;VIVO;Vivo Fibra 1 Giga + Globoplay;310;-;1 Giga;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;19/12/2024
5208707;GOIANIA;Regional Promo;VIVO;Vivo Fibra 1 Giga + Globoplay;310;-;1 Giga;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;19/12/2024
4309209;GRAVATAI;Regional Promo;VIVO;Vivo Fibra 1 Giga + Globoplay;310;-;1 Giga;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;19/12/2024
4310207;IJUI;Regional Promo;VIVO;Vivo Fibra 1 Giga + Globoplay;310;-;1 Giga;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;19/12/2024
3131307;Ipatinga;Regional Promo;VIVO;Vivo Fibra 1 Giga + Globoplay;310;-;1 Giga;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;19/12/2024
3526704;Leme;Regional Promo;VIVO;Vivo Fibra 1 Giga + Globoplay;310;-;1 Giga;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;19/12/2024
3527108;Lins;Regional Promo;VIVO;Vivo Fibra 1 Giga + Globoplay;310;-;1 Giga;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;19/12/2024
4313409;Novo Hamburgo;Regional Promo;VIVO;Vivo Fibra 1 Giga + Globoplay;310;-;1 Giga;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;19/12/2024
4118501;Pato Branco;Regional Promo;VIVO;Vivo Fibra 1 Giga + Globoplay;310;-;1 Giga;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;19/12/2024
3536703;Pederneiras;Regional Promo;VIVO;Vivo Fibra 1 Giga + Globoplay;310;-;1 Giga;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;19/12/2024
3537404;Pereira Barreto;Regional Promo;VIVO;Vivo Fibra 1 Giga + Globoplay;310;-;1 Giga;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;19/12/2024
3539301;Pirassununga;Regional Promo;VIVO;Vivo Fibra 1 Giga + Globoplay;310;-;1 Giga;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;19/12/2024
3541406;Presidente Prudente;Regional Promo;VIVO;Vivo Fibra 1 Giga + Globoplay;310;-;1 Giga;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;19/12/2024
5218805;Rio Verde;Regional Promo;VIVO;Vivo Fibra 1 Giga + Globoplay;310;-;1 Giga;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;19/12/2024
3167202;Sete Lagoas;Regional Promo;VIVO;Vivo Fibra 1 Giga + Globoplay;310;-;1 Giga;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;19/12/2024
3554003;TATUI;Regional Promo;VIVO;Vivo Fibra 1 Giga + Globoplay;310;-;1 Giga;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;19/12/2024
3168705;TIMOTEO;Regional Promo;VIVO;Vivo Fibra 1 Giga + Globoplay;310;-;1 Giga;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;19/12/2024
3170206;UBERLANDIA;Regional Promo;VIVO;Vivo Fibra 1 Giga + Globoplay;310;-;1 Giga;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;19/12/2024
4300604;Alvorada;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3502101;Andradina;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3503901;ARUJA;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3506003;Bauru;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
4202305;BIGUACU;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3506508;Birigui;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
4304606;Canoas;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
5205109;CATALAO;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3119401;Coronel Fabriciano;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3122306;DIVINOPOLIS;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
5208707;GOIANIA;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
4309209;GRAVATAI;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
4310207;IJUI;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3131307;Ipatinga;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3526704;Leme;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3527108;Lins;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
4313409;Novo Hamburgo;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
4118501;Pato Branco;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3536703;Pederneiras;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3537404;Pereira Barreto;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3539301;Pirassununga;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3541406;Presidente Prudente;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
5218805;Rio Verde;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3167202;Sete Lagoas;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3554003;TATUI;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3168705;TIMOTEO;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3170206;UBERLANDIA;Regional Promo;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
4300604;Alvorada;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3502101;Andradina;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3503901;ARUJA;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3506003;Bauru;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
4202305;BIGUACU;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3506508;Birigui;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
4304606;Canoas;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
5205109;CATALAO;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3119401;Coronel Fabriciano;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3122306;DIVINOPOLIS;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
5208707;GOIANIA;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
4309209;GRAVATAI;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
4310207;IJUI;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3131307;Ipatinga;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3526704;Leme;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3527108;Lins;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
4313409;Novo Hamburgo;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
4118501;Pato Branco;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3536703;Pederneiras;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3537404;Pereira Barreto;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3539301;Pirassununga;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3541406;Presidente Prudente;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
5218805;Rio Verde;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3167202;Sete Lagoas;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3554003;TATUI;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3168705;TIMOTEO;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
3170206;UBERLANDIA;Regional Promo;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;19/12/2024
4300604;Alvorada;Regional Promo;VIVO;Vivo Fibra 1 Giga + Netflix;320;-;1 Giga;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;19/12/2024
3502101;Andradina;Regional Promo;VIVO;Vivo Fibra 1 Giga + Netflix;320;-;1 Giga;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;19/12/2024
3503901;ARUJA;Regional Promo;VIVO;Vivo Fibra 1 Giga + Netflix;320;-;1 Giga;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;19/12/2024
3506003;Bauru;Regional Promo;VIVO;Vivo Fibra 1 Giga + Netflix;320;-;1 Giga;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;19/12/2024
4202305;BIGUACU;Regional Promo;VIVO;Vivo Fibra 1 Giga + Netflix;320;-;1 Giga;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;19/12/2024
3506508;Birigui;Regional Promo;VIVO;Vivo Fibra 1 Giga + Netflix;320;-;1 Giga;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;19/12/2024
4304606;Canoas;Regional Promo;VIVO;Vivo Fibra 1 Giga + Netflix;320;-;1 Giga;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;19/12/2024
5205109;CATALAO;Regional Promo;VIVO;Vivo Fibra 1 Giga + Netflix;320;-;1 Giga;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;19/12/2024
3119401;Coronel Fabriciano;Regional Promo;VIVO;Vivo Fibra 1 Giga + Netflix;320;-;1 Giga;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;19/12/2024
3122306;DIVINOPOLIS;Regional Promo;VIVO;Vivo Fibra 1 Giga + Netflix;320;-;1 Giga;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;19/12/2024
5208707;GOIANIA;Regional Promo;VIVO;Vivo Fibra 1 Giga + Netflix;320;-;1 Giga;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;19/12/2024
4309209;GRAVATAI;Regional Promo;VIVO;Vivo Fibra 1 Giga + Netflix;320;-;1 Giga;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;19/12/2024
4310207;IJUI;Regional Promo;VIVO;Vivo Fibra 1 Giga + Netflix;320;-;1 Giga;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;19/12/2024
3131307;Ipatinga;Regional Promo;VIVO;Vivo Fibra 1 Giga + Netflix;320;-;1 Giga;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;19/12/2024
3526704;Leme;Regional Promo;VIVO;Vivo Fibra 1 Giga + Netflix;320;-;1 Giga;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;19/12/2024
